duration,chunk_size,window_size,hz,k,mcc
60,60,5,60,3.0,0.6431925160212024
60,60,5,60,5.0,0.6431925160212024
60,60,5,60,7.0,0.6431925160212024
60,60,5,60,9.0,0.6431925160212024
60,60,5,60,11.0,0.6431925160212024
60,60,5,60,13.0,0.6431925160212024
300,20,5,10,1.0,0.42461042358389
300,20,5,10,3.0,0.4260988895437726
300,20,5,10,5.0,0.4455499412603625
300,20,5,10,7.0,0.4332931274886091
300,20,5,10,9.0,0.4368944148911309
300,20,5,10,11.0,0.4325732142558319
300,20,5,10,13.0,0.4390566073978421
600,30,10,40,1.0,0.5500370366938617
600,30,10,40,3.0,0.5692017325972037
600,30,10,40,5.0,0.5816232360370843
600,30,10,40,7.0,0.5788225701164543
600,30,10,40,9.0,0.5825575677971607
600,30,10,40,11.0,0.5785115986346933
600,30,10,40,13.0,0.5853629284403212
900,30,150,10,1.0,0.343334485266805
900,30,150,10,3.0,0.4073850927565715
900,30,150,10,5.0,0.4186440695153347
900,30,150,10,7.0,0.4277069578157166
900,30,150,10,9.0,0.4318955665668187
900,30,150,10,11.0,0.4318955665668187
900,30,150,10,13.0,0.432659523054403
900,20,1,20,1.0,0.42077401257
900,20,1,20,3.0,0.457257232421079
900,20,1,20,5.0,0.4657373819558812
900,20,1,20,7.0,0.466625327305864
900,20,1,20,9.0,0.470711848893674
900,20,1,20,11.0,0.4673357917220251
900,20,1,20,13.0,0.4758693100106043
600,20,1,40,1.0,0.4518786581936572
600,20,1,40,3.0,0.4673399648314628
600,20,1,40,5.0,0.4800792414064814
600,20,1,40,7.0,0.4774052261779212
600,20,1,40,9.0,0.4811081440514544
600,20,1,40,11.0,0.4774052261779212
600,20,1,40,13.0,0.4782278284014347
900,10,10,60,1.0,0.2162145985727221
900,10,10,60,3.0,0.2926867487135081
900,10,10,60,5.0,0.2842816183508588
900,10,10,60,7.0,0.2852301977420892
900,10,10,60,9.0,0.2947220413874338
900,10,10,60,11.0,0.2966218775922267
900,10,10,60,13.0,0.2994726553949924
60,5,10,20,1.0,0.1643196921200266
60,5,10,20,3.0,0.1774720278224459
60,5,10,20,5.0,0.2151632068755441
60,5,10,20,7.0,0.2193558291745799
60,5,10,20,9.0,0.2476255847003543
60,5,10,20,11.0,0.2405038848809533
60,5,10,20,13.0,0.2490544821815634
300,20,10,10,1.0,0.4218994385714639
300,20,10,10,3.0,0.4259655405871792
300,20,10,10,5.0,0.4478313108501629
300,20,10,10,7.0,0.4350599252747276
300,20,10,10,9.0,0.4390686148172376
300,20,10,10,11.0,0.4325112766421931
300,20,10,10,13.0,0.4379748818606477
900,30,1,20,1.0,0.505394445518286
900,30,1,20,3.0,0.5302055894290751
900,30,1,20,5.0,0.5390733369135279
900,30,1,20,7.0,0.536984808292209
900,30,1,20,9.0,0.540118081005331
900,30,1,20,11.0,0.5388122012185286
900,30,1,20,13.0,0.540379317656824
300,20,100,40,1.0,0.3164381231303497
300,20,100,40,3.0,0.349226859145229
300,20,100,40,5.0,0.3811736254072184
300,20,100,40,7.0,0.3846308039188855
300,20,100,40,9.0,0.3975949497989424
300,20,100,40,11.0,0.3960889861993086
300,20,100,40,13.0,0.4006149465108105
600,30,1,40,1.0,0.5447841244242558
600,30,1,40,3.0,0.5585326503888063
600,30,1,40,5.0,0.57415963543858
600,30,1,40,7.0,0.5717021518272867
600,30,1,40,9.0,0.5787739791593588
600,30,1,40,11.0,0.5796978967541606
600,30,1,40,13.0,0.5852489555945275
0,60,10,60,1.0,0.625392628817995
0,60,10,60,3.0,0.658599599643668
0,60,10,60,5.0,0.680804237104762
0,60,10,60,7.0,0.6858303676655716
0,60,10,60,9.0,0.6929918212706737
0,60,10,60,11.0,0.6895390082227386
0,60,10,60,13.0,0.6940560040611499
0,20,5,10,1.0,0.4129646883146532
0,20,5,10,3.0,0.5026844218848974
0,20,5,10,5.0,0.5073604894134192
0,20,5,10,7.0,0.5139532215159556
0,20,5,10,9.0,0.5172099277237094
0,20,5,10,11.0,0.5195678500943157
0,20,5,10,13.0,0.523192042729258
60,30,50,60,1.0,0.3118926936195076
60,30,50,60,3.0,0.1601281538050871
60,30,50,60,5.0,0.1601281538050871
60,30,50,60,7.0,0.1601281538050871
60,30,50,60,9.0,0.1601281538050871
60,30,50,60,11.0,0.1601281538050871
60,30,50,60,13.0,0.1601281538050871
300,30,5,10,1.0,0.5186916767060319
300,30,5,10,3.0,0.5103384910617753
300,30,5,10,5.0,0.5276049851875738
300,30,5,10,7.0,0.517653901544639
300,30,5,10,9.0,0.5360075683202205
300,30,5,10,11.0,0.5333793997076703
300,30,5,10,13.0,0.5449603688365585
600,60,5,60,1.0,0.6745276163358886
600,60,5,60,3.0,0.6837907959878513
600,60,5,60,5.0,0.7040256525482163
600,60,5,60,7.0,0.7054818782127757
600,60,5,60,9.0,0.7113218925487993
600,60,5,60,11.0,0.7040256525482163
600,60,5,60,13.0,0.7054818782127757
300,20,50,40,1.0,0.3478899555261485
300,20,50,40,3.0,0.372399288332544
300,20,50,40,5.0,0.403563085234062
300,20,50,40,7.0,0.406122971596398
300,20,50,40,9.0,0.4220268144869007
300,20,50,40,11.0,0.4207295701164981
300,20,50,40,13.0,0.4250591754197611
900,60,150,10,1.0,0.5194166741398372
900,60,150,10,3.0,0.5670821811299193
900,60,150,10,5.0,0.5827800239610106
900,60,150,10,7.0,0.5834273813210451
900,60,150,10,9.0,0.5944941173975298
900,60,150,10,11.0,0.5997431337454995
900,60,150,10,13.0,0.6063424681882645
60,20,1,40,1.0,0.3758718301542738
60,20,1,40,3.0,0.2640583413457622
60,20,1,40,5.0,0.3661094209762199
60,20,1,40,7.0,0.3661094209762199
60,20,1,40,9.0,0.3661094209762199
60,20,1,40,11.0,0.3661094209762199
60,20,1,40,13.0,0.3661094209762199
0,10,150,40,1.0,0.1980582202176972
0,10,150,40,3.0,0.3025823778465594
0,10,150,40,5.0,0.2850229562976324
0,10,150,40,7.0,0.2977760944313311
0,10,150,40,9.0,0.2988077343701206
0,10,150,40,11.0,0.3009537025498198
0,10,150,40,13.0,0.3053654364215502
60,10,100,40,1.0,0.1867997525862295
60,10,100,40,3.0,0.1981680428533252
60,10,100,40,5.0,0.2748867623657636
60,10,100,40,7.0,0.2784606301842194
60,10,100,40,9.0,0.3139796742720125
60,10,100,40,11.0,0.296605854556785
60,10,100,40,13.0,0.296605854556785
600,5,150,40,1.0,0.1946923810737207
600,5,150,40,3.0,0.3088053090918071
600,5,150,40,5.0,0.3157464929743955
600,5,150,40,7.0,0.3252009521577363
600,5,150,40,9.0,0.3320194523527159
600,5,150,40,11.0,0.3332677134317733
600,5,150,40,13.0,0.3350210830993105
300,30,5,60,1.0,0.563966306860599
300,30,5,60,3.0,0.539799461361703
300,30,5,60,5.0,0.5555514428442866
300,30,5,60,7.0,0.5521700933956079
300,30,5,60,9.0,0.5611948182350686
300,30,5,60,11.0,0.564585731320815
300,30,5,60,13.0,0.572512961100011
60,30,50,10,1.0,0.3357149464954058
60,30,50,10,3.0,0.2051831802203821
60,30,50,10,5.0,0.2051831802203821
60,30,50,10,7.0,0.2051831802203821
60,30,50,10,9.0,0.2051831802203821
60,30,50,10,11.0,0.2051831802203821
60,30,50,10,13.0,0.2051831802203821
600,30,150,40,1.0,0.3959194308981976
600,30,150,40,3.0,0.4535850972159524
600,30,150,40,5.0,0.4817158305893633
600,30,150,40,7.0,0.4883449143173647
600,30,150,40,9.0,0.5017718572728874
600,30,150,40,11.0,0.5041938622230803
600,30,150,40,13.0,0.5129759922684108
0,20,5,60,1.0,0.4136219870380135
0,20,5,60,3.0,0.4945810502557708
0,20,5,60,5.0,0.4966842943736073
0,20,5,60,7.0,0.5054617638239566
0,20,5,60,9.0,0.5125086856794673
0,20,5,60,11.0,0.510566895884148
0,20,5,60,13.0,0.5131064415171771
0,60,10,10,1.0,0.6126756394969027
0,60,10,10,3.0,0.6574813883729198
0,60,10,10,5.0,0.6732387677391165
0,60,10,10,7.0,0.6810836280152618
0,60,10,10,9.0,0.6930582049687323
0,60,10,10,11.0,0.6952252905728415
0,60,10,10,13.0,0.6998122328097985
300,10,100,40,1.0,0.2236442515831365
300,10,100,40,3.0,0.2981729950709358
300,10,100,40,5.0,0.3237891063414715
300,10,100,40,7.0,0.3296049244323428
300,10,100,40,9.0,0.3435405576432093
300,10,100,40,11.0,0.3474369271719457
300,10,100,40,13.0,0.3556767332116049
0,30,10,20,1.0,0.4735638094850323
0,30,10,20,3.0,0.5223896682033269
0,30,10,20,5.0,0.5304248948820448
0,30,10,20,7.0,0.5296222118398098
0,30,10,20,9.0,0.5330888347672892
0,30,10,20,11.0,0.5327278995526807
0,30,10,20,13.0,0.5334773511260447
60,60,50,20,1.0,0.53125
60,60,50,20,3.0,0.53125
60,60,50,20,5.0,0.53125
60,60,50,20,7.0,0.53125
60,60,50,20,9.0,0.53125
60,60,50,20,11.0,0.53125
60,60,50,20,13.0,0.53125
600,10,5,20,1.0,0.3340443170670602
600,10,5,20,3.0,0.4016817716347371
600,10,5,20,5.0,0.41502977595364
600,10,5,20,7.0,0.4203292314259698
600,10,5,20,9.0,0.4226501775515799
600,10,5,20,11.0,0.4291839950153874
600,10,5,20,13.0,0.43507033938334
300,20,10,60,1.0,0.4240178895911852
300,20,10,60,3.0,0.437218054637958
300,20,10,60,5.0,0.4488310730463243
300,20,10,60,7.0,0.4468938240865373
300,20,10,60,9.0,0.4556175355029194
300,20,10,60,11.0,0.4546474370765209
300,20,10,60,13.0,0.4585290975284306
900,10,5,40,1.0,0.326531069719066
900,10,5,40,3.0,0.43007482659362
900,10,5,40,5.0,0.4391466481516819
900,10,5,40,7.0,0.4498154886723556
900,10,5,40,9.0,0.4587845558551458
900,10,5,40,11.0,0.4627083740231901
900,10,5,40,13.0,0.466907419618534
0,60,50,40,1.0,0.5920868853177559
0,60,50,40,3.0,0.6394813410993839
0,60,50,40,5.0,0.6595438301266568
0,60,50,40,7.0,0.6635959737727277
0,60,50,40,9.0,0.6717427892691629
0,60,50,40,11.0,0.6789726795576249
0,60,50,40,13.0,0.6813915086736687
60,30,10,40,1.0,0.4802347327737239
60,30,10,40,3.0,0.3455182602578953
60,30,10,40,5.0,0.3455182602578953
60,30,10,40,7.0,0.3455182602578953
60,30,10,40,9.0,0.3455182602578953
60,30,10,40,11.0,0.3455182602578953
60,30,10,40,13.0,0.3455182602578953
300,60,1,40,1.0,0.7448635417675359
300,60,1,40,3.0,0.7381224128965195
300,60,1,40,5.0,0.7744585497337902
300,60,1,40,7.0,0.7779157283568855
300,60,1,40,9.0,0.7976840482256227
300,60,1,40,11.0,0.7976840482256227
300,60,1,40,13.0,0.7976840482256227
60,20,100,40,1.0,0.220851145236357
60,20,100,40,3.0,0.1098849453136786
60,20,100,40,5.0,0.2893720094207921
60,20,100,40,7.0,0.2893720094207921
60,20,100,40,9.0,0.2893720094207921
60,20,100,40,11.0,0.2893720094207921
60,20,100,40,13.0,0.2893720094207921
900,5,100,60,1.0,0.0915503204227127
900,5,100,60,3.0,0.2368907721679353
900,5,100,60,5.0,0.2487705029817016
900,5,100,60,7.0,0.2801594919284878
900,5,100,60,9.0,0.2967954038837562
900,5,100,60,11.0,0.3053754496318971
900,5,100,60,13.0,0.309734614265771
600,60,5,10,1.0,0.7192841168990934
600,60,5,10,3.0,0.7312621554822445
600,60,5,10,5.0,0.7583710980385002
600,60,5,10,7.0,0.7577031790580718
600,60,5,10,9.0,0.7623859700598303
600,60,5,10,11.0,0.7603769518030968
600,60,5,10,13.0,0.7610462717199947
0,20,150,40,1.0,0.2650689275787284
0,20,150,40,3.0,0.3617817234216469
0,20,150,40,5.0,0.3711054916344827
0,20,150,40,7.0,0.3865649699406425
0,20,150,40,9.0,0.3981741628572695
0,20,150,40,11.0,0.4032820690210452
0,20,150,40,13.0,0.4089171544877599
300,10,50,20,1.0,0.2622325033577526
300,10,50,20,3.0,0.3392913870573975
300,10,50,20,5.0,0.3785905265945641
300,10,50,20,7.0,0.3927580492436498
300,10,50,20,9.0,0.4055932685767796
300,10,50,20,11.0,0.409033608483009
300,10,50,20,13.0,0.4164950774836014
900,60,150,60,1.0,0.4807249348207667
900,60,150,60,3.0,0.5055935731473158
900,60,150,60,5.0,0.5036094413500605
900,60,150,60,7.0,0.4957000032412243
900,60,150,60,9.0,0.5115626246456891
900,60,150,60,11.0,0.5075804640598874
900,60,150,60,13.0,0.5115626246456891
600,20,50,10,1.0,0.4082508402984174
600,20,50,10,3.0,0.4748964878782227
600,20,50,10,5.0,0.5041661321362783
600,20,50,10,7.0,0.5136605968601329
600,20,50,10,9.0,0.5234958203634548
600,20,50,10,11.0,0.5271414650678334
600,20,50,10,13.0,0.5342069130511916
900,60,50,10,1.0,0.6541335665549074
900,60,50,10,3.0,0.6804404735303757
900,60,50,10,5.0,0.6962995191000553
900,60,50,10,7.0,0.6919061888045989
900,60,50,10,9.0,0.6979507266488416
900,60,50,10,11.0,0.69740009763789
900,60,50,10,13.0,0.6996039788900713
300,20,1,40,1.0,0.4911469810271728
300,20,1,40,3.0,0.4914830724248488
300,20,1,40,5.0,0.5124247675284038
300,20,1,40,7.0,0.5055256807128065
300,20,1,40,9.0,0.5149700993883857
300,20,1,40,11.0,0.5167894163390657
300,20,1,40,13.0,0.521160061179037
0,30,1,40,1.0,0.5267254423679196
0,30,1,40,3.0,0.5859284332492565
0,30,1,40,5.0,0.5973498024682122
0,30,1,40,7.0,0.6022879768886222
0,30,1,40,9.0,0.6052839715081142
0,30,1,40,11.0,0.60637450911973
0,30,1,40,13.0,0.6087762376813337
600,20,5,10,1.0,0.4750506293785672
600,20,5,10,3.0,0.5010910246533454
600,20,5,10,5.0,0.5158853366969561
600,20,5,10,7.0,0.515249540871868
600,20,5,10,9.0,0.5201281943197609
600,20,5,10,11.0,0.518005841924606
600,20,5,10,13.0,0.524804018742423
900,5,5,20,1.0,0.2266689363577568
900,5,5,20,3.0,0.3889026400630175
900,5,5,20,5.0,0.3804418361304387
900,5,5,20,7.0,0.3985935558047629
900,5,5,20,9.0,0.4101201704185137
900,5,5,20,11.0,0.4173340449433762
900,5,5,20,13.0,0.4271386770054489
300,60,100,60,1.0,0.6153476967937375
300,60,100,60,3.0,0.6023589528427782
300,60,100,60,5.0,0.6298729212795896
300,60,100,60,7.0,0.6410516803349424
300,60,100,60,9.0,0.671390393213471
300,60,100,60,11.0,0.671390393213471
300,60,100,60,13.0,0.671390393213471
900,30,50,20,1.0,0.4470173568147454
900,30,50,20,3.0,0.5056672728354028
900,30,50,20,5.0,0.5205569720393427
900,30,50,20,7.0,0.5270251282382893
900,30,50,20,9.0,0.5332184253302815
900,30,50,20,11.0,0.5301176828566344
900,30,50,20,13.0,0.5347718984779685
900,10,150,40,1.0,0.2026487813337031
900,10,150,40,3.0,0.3053458406060386
900,10,150,40,5.0,0.3122110937539532
900,10,150,40,7.0,0.3198551881106022
900,10,150,40,9.0,0.3247051097457389
900,10,150,40,11.0,0.3290368203700148
900,10,150,40,13.0,0.3328357792768527
600,60,100,20,1.0,0.6187402128307038
600,60,100,20,3.0,0.6251064020699134
600,60,100,20,5.0,0.6508473399799185
600,60,100,20,7.0,0.653824828083485
600,60,100,20,9.0,0.6650589127242784
600,60,100,20,11.0,0.6650589127242784
600,60,100,20,13.0,0.6718526426279813
900,60,10,40,1.0,0.6620167552686199
900,60,10,40,3.0,0.6877587343767273
900,60,10,40,5.0,0.7078924162257496
900,60,10,40,7.0,0.7100871067299288
900,60,10,40,9.0,0.7183499675490346
900,60,10,40,11.0,0.7205622877838128
900,60,10,40,13.0,0.722778415877246
60,30,5,10,1.0,0.4642652909204426
60,30,5,10,3.0,0.3155913703006725
60,30,5,10,5.0,0.3155913703006725
60,30,5,10,7.0,0.3155913703006725
60,30,5,10,9.0,0.3155913703006725
60,30,5,10,11.0,0.3155913703006725
60,30,5,10,13.0,0.3155913703006725
600,20,10,40,1.0,0.4595643409935749
600,20,10,40,3.0,0.4867333135666141
600,20,10,40,5.0,0.5025111884454008
600,20,10,40,7.0,0.5025111884454008
600,20,10,40,9.0,0.5065223856260899
600,20,10,40,11.0,0.5023002383660983
600,20,10,40,13.0,0.5029331377704476
0,60,5,60,1.0,0.6205778579310888
0,60,5,60,3.0,0.6539201409898782
0,60,5,60,5.0,0.676730170874516
0,60,5,60,7.0,0.681985318371438
0,60,5,60,9.0,0.6904141334627678
0,60,5,60,11.0,0.6869837385162191
0,60,5,60,13.0,0.6898858228563345
300,5,10,20,1.0,0.2039213009170767
300,5,10,20,3.0,0.2872153103373608
300,5,10,20,5.0,0.3189361182796668
300,5,10,20,7.0,0.3368808870775243
300,5,10,20,9.0,0.3508426781324998
300,5,10,20,11.0,0.3591948113439855
300,5,10,20,13.0,0.3682999310069187
60,60,100,10,1.0,0.3305122066641419
60,60,100,10,3.0,0.3305122066641419
60,60,100,10,5.0,0.3305122066641419
60,60,100,10,7.0,0.3305122066641419
60,60,100,10,9.0,0.3305122066641419
60,60,100,10,11.0,0.3305122066641419
60,60,100,10,13.0,0.3305122066641419
0,60,150,10,1.0,0.5154699361153858
0,60,150,10,3.0,0.5718499507068652
0,60,150,10,5.0,0.5897802710330913
0,60,150,10,7.0,0.5938302450079231
0,60,150,10,9.0,0.6013502226460955
0,60,150,10,11.0,0.6013502226460955
0,60,150,10,13.0,0.6051315688729095
300,5,150,60,1.0,0.1678828667027583
300,5,150,60,3.0,0.244644061659255
300,5,150,60,5.0,0.2670941419230224
300,5,150,60,7.0,0.2763063881426491
300,5,150,60,9.0,0.2904694934372416
300,5,150,60,11.0,0.2982012535743636
300,5,150,60,13.0,0.3030993764374958
300,60,100,10,1.0,0.5822576948527531
300,60,100,10,3.0,0.5646349889010084
300,60,100,10,5.0,0.597647510719051
300,60,100,10,7.0,0.6075894675018043
300,60,100,10,9.0,0.6430276876906295
300,60,100,10,11.0,0.6430276876906295
300,60,100,10,13.0,0.6430276876906295
0,5,100,40,1.0,0.1720700787809982
0,5,100,40,3.0,0.2635946751043987
0,5,100,40,5.0,0.2305678743384332
0,5,100,40,7.0,0.2409351483077206
0,5,100,40,9.0,0.2391649690335204
0,5,100,40,11.0,0.2428963449816495
0,5,100,40,13.0,0.2441763998611391
600,20,5,60,1.0,0.3565646805750519
600,20,5,60,3.0,0.3620312070698221
600,20,5,60,5.0,0.3538094808149313
600,20,5,60,7.0,0.3331704988259913
600,20,5,60,9.0,0.3389630082699036
600,20,5,60,11.0,0.3364819012148626
600,20,5,60,13.0,0.3422680175712096
900,60,50,60,1.0,0.5842243745069389
900,60,50,60,3.0,0.5692065823530691
900,60,50,60,5.0,0.5793172382703051
900,60,50,60,7.0,0.5843865741472049
900,60,50,60,9.0,0.5945554400471297
900,60,50,60,11.0,0.5979544825396977
900,60,50,60,13.0,0.6013584512188958
600,20,50,60,1.0,0.3247409972409716
600,20,50,60,3.0,0.368071532879541
600,20,50,60,5.0,0.3774187676711115
600,20,50,60,7.0,0.3858356047615447
600,20,50,60,9.0,0.3867734297296897
600,20,50,60,11.0,0.3858356047615447
600,20,50,60,13.0,0.3867734297296897
60,60,1,40,1.0,0.5984031397140854
60,60,1,40,3.0,0.5984031397140854
60,60,1,40,5.0,0.5984031397140854
60,60,1,40,7.0,0.5984031397140854
60,60,1,40,9.0,0.5984031397140854
60,60,1,40,11.0,0.5984031397140854
60,60,1,40,13.0,0.5984031397140854
0,10,5,20,1.0,0.3199333100066009
0,10,5,20,3.0,0.4574746724645523
0,10,5,20,5.0,0.4611904122040279
0,10,5,20,7.0,0.4839826175470447
0,10,5,20,9.0,0.4911471882053347
0,10,5,20,11.0,0.5019974215585237
0,10,5,20,13.0,0.5088112359930189
0,60,150,60,1.0,0.5228792651656344
0,60,150,60,3.0,0.5803496657066319
0,60,150,60,5.0,0.5921616330656333
0,60,150,60,7.0,0.5949148991369659
0,60,150,60,9.0,0.6042618875101669
0,60,150,60,11.0,0.6060022306323174
0,60,150,60,13.0,0.6094919027629319
60,60,100,60,1.0,0.366007208697342
60,60,100,60,3.0,0.366007208697342
60,60,100,60,5.0,0.366007208697342
60,60,100,60,7.0,0.366007208697342
60,60,100,60,9.0,0.366007208697342
60,60,100,60,11.0,0.366007208697342
60,60,100,60,13.0,0.366007208697342
900,20,150,40,1.0,0.2845375806868011
900,20,150,40,3.0,0.3648879416896005
900,20,150,40,5.0,0.3807338096350714
900,20,150,40,7.0,0.3869870322300909
900,20,150,40,9.0,0.3985107693265388
900,20,150,40,11.0,0.4023000932131165
900,20,150,40,13.0,0.4064057401585125
600,10,10,20,1.0,0.3313417306439299
600,10,10,20,3.0,0.4081881475470666
600,10,10,20,5.0,0.4249166862242777
600,10,10,20,7.0,0.4349543448466454
600,10,10,20,9.0,0.4414964300979628
600,10,10,20,11.0,0.4495657059581537
600,10,10,20,13.0,0.4573268673280902
0,60,5,10,1.0,0.6088734505290155
0,60,5,10,3.0,0.6600063667610316
0,60,5,10,5.0,0.6773231596074863
0,60,5,10,7.0,0.6828302218494873
0,60,5,10,9.0,0.6929464179841622
0,60,5,10,11.0,0.6924629048327077
0,60,5,10,13.0,0.6973062476173614
60,30,5,60,1.0,0.4426972568742877
60,30,5,60,3.0,0.2948518649356508
60,30,5,60,5.0,0.2948518649356508
60,30,5,60,7.0,0.2948518649356508
60,30,5,60,9.0,0.2948518649356508
60,30,5,60,11.0,0.2948518649356508
60,30,5,60,13.0,0.2948518649356508
60,20,5,60,1.0,0.4243927322624214
60,20,5,60,3.0,0.3103146767031109
60,20,5,60,5.0,0.3797388752348236
60,20,5,60,7.0,0.3797388752348236
60,20,5,60,9.0,0.3797388752348236
60,20,5,60,11.0,0.3797388752348236
60,20,5,60,13.0,0.3797388752348236
0,10,100,20,1.0,0.2161734158718858
0,10,100,20,3.0,0.3322536526763159
0,10,100,20,5.0,0.3214383728522914
0,10,100,20,7.0,0.3364122776354351
0,10,100,20,9.0,0.338420101964031
0,10,100,20,11.0,0.3436019613722763
0,10,100,20,13.0,0.345768080561807
300,60,5,10,1.0,0.64906360356377
300,60,5,10,3.0,0.6278008263262778
300,60,5,10,5.0,0.6493339043908433
300,60,5,10,7.0,0.648303825921908
300,60,5,10,9.0,0.664846417735898
300,60,5,10,11.0,0.664846417735898
300,60,5,10,13.0,0.664846417735898
60,10,150,20,1.0,0.1833147108848112
60,10,150,20,3.0,0.2172801817451536
60,10,150,20,5.0,0.2959510111590318
60,10,150,20,7.0,0.297379616616382
60,10,150,20,9.0,0.3267371309052823
60,10,150,20,11.0,0.3162865940134781
60,10,150,20,13.0,0.3162865940134781
600,20,150,60,1.0,0.2792885310698449
600,20,150,60,3.0,0.3486016903647125
600,20,150,60,5.0,0.3786724111071588
600,20,150,60,7.0,0.3850916336503633
600,20,150,60,9.0,0.3954802470942544
600,20,150,60,11.0,0.4060191949978352
600,20,150,60,13.0,0.4221234057347293
60,20,50,10,1.0,0.3383986000655831
60,20,50,10,3.0,0.2282751163837614
60,20,50,10,5.0,0.3608812566679724
60,20,50,10,7.0,0.3608812566679724
60,20,50,10,9.0,0.3608812566679724
60,20,50,10,11.0,0.3608812566679724
60,20,50,10,13.0,0.3608812566679724
0,20,10,20,1.0,0.4108904620237521
0,20,10,20,3.0,0.5012939949668105
0,20,10,20,5.0,0.5047426252596495
0,20,10,20,7.0,0.5140851741490244
0,20,10,20,9.0,0.5153073346742448
0,20,10,20,11.0,0.5182173515049705
0,20,10,20,13.0,0.5231383633211529
300,30,10,60,1.0,0.5593625405274665
300,30,10,60,3.0,0.5488268346710508
300,30,10,60,5.0,0.5670586037652156
300,30,10,60,7.0,0.5636313928684415
300,30,10,60,9.0,0.5785145742602785
300,30,10,60,11.0,0.5785145742602785
300,30,10,60,13.0,0.5842620853368538
900,60,1,20,1.0,0.6356699009243457
900,60,1,20,3.0,0.6547763471102225
900,60,1,20,5.0,0.6672135703674905
900,60,1,20,7.0,0.6598521001251653
900,60,1,20,9.0,0.6689174896227272
900,60,1,20,11.0,0.6734708578676032
900,60,1,20,13.0,0.6780383979448591
300,30,100,10,1.0,0.4129384526278124
300,30,100,10,3.0,0.4274129028934215
300,30,100,10,5.0,0.4545005818750192
300,30,100,10,7.0,0.4558734955391046
300,30,100,10,9.0,0.4676183102247559
300,30,100,10,11.0,0.4683134384156026
300,30,100,10,13.0,0.4745913878927033
600,60,1,40,1.0,0.7095256644543245
600,60,1,40,3.0,0.7129547610423875
600,60,1,40,5.0,0.731853725224085
600,60,1,40,7.0,0.7292316615977492
600,60,1,40,9.0,0.7351384129799577
600,60,1,40,11.0,0.731853725224085
600,60,1,40,13.0,0.7351384129799577
300,10,5,20,1.0,0.3182660602748358
300,10,5,20,3.0,0.3504467083510574
300,10,5,20,5.0,0.3648620827361106
300,10,5,20,7.0,0.3656063266416085
300,10,5,20,9.0,0.3764164962781441
300,10,5,20,11.0,0.3775368664473912
300,10,5,20,13.0,0.3835191407779086
0,5,1,20,1.0,0.232168491304035
0,5,1,20,3.0,0.3684144221452303
0,5,1,20,5.0,0.3620514906796112
0,5,1,20,7.0,0.3900906558870368
0,5,1,20,9.0,0.3904552941678098
0,5,1,20,11.0,0.4002964877202082
0,5,1,20,13.0,0.4035387170489616
60,20,10,40,1.0,0.369311192603463
60,20,10,40,3.0,0.2422946764101491
60,20,10,40,5.0,0.3353810110537262
60,20,10,40,7.0,0.3353810110537262
60,20,10,40,9.0,0.3353810110537262
60,20,10,40,11.0,0.3353810110537262
60,20,10,40,13.0,0.3353810110537262
0,10,50,60,1.0,0.260491712036018
0,10,50,60,3.0,0.4008099418682157
0,10,50,60,5.0,0.4011560158637878
0,10,50,60,7.0,0.4189958069579053
0,10,50,60,9.0,0.4287685208339988
0,10,50,60,11.0,0.4391156981194249
0,10,50,60,13.0,0.4449937229979986
300,20,150,20,1.0,0.2759579375940533
300,20,150,20,3.0,0.3170367258476523
300,20,150,20,5.0,0.3518375574390097
300,20,150,20,7.0,0.3571291600568964
300,20,150,20,9.0,0.374477096165753
300,20,150,20,11.0,0.3775156027031084
300,20,150,20,13.0,0.3898156276961184
900,10,1,10,1.0,0.3120994332670397
900,10,1,10,3.0,0.4136727691837603
900,10,1,10,5.0,0.4189125497948983
900,10,1,10,7.0,0.4280840600255038
900,10,1,10,9.0,0.4339573874941133
900,10,1,10,11.0,0.4376101457904028
900,10,1,10,13.0,0.4428640081366629
60,30,100,60,1.0,0.2815170073643029
60,30,100,60,3.0,0.1760796686471433
60,30,100,60,5.0,0.1760796686471433
60,30,100,60,7.0,0.1760796686471433
60,30,100,60,9.0,0.1760796686471433
60,30,100,60,11.0,0.1760796686471433
60,30,100,60,13.0,0.1760796686471433
600,30,5,60,1.0,0.4071309744229163
600,30,5,60,3.0,0.4060756331370278
600,30,5,60,5.0,0.4040914180138397
600,30,5,60,7.0,0.3981395269607033
600,30,5,60,9.0,0.4011153570222049
600,30,5,60,11.0,0.4011153570222049
600,30,5,60,13.0,0.3971476187165172
0,30,150,60,1.0,0.3639923300584826
0,30,150,60,3.0,0.4587187645596881
0,30,150,60,5.0,0.4780188977400307
0,30,150,60,7.0,0.4918339667055297
0,30,150,60,9.0,0.5024463744491329
0,30,150,60,11.0,0.5091753543873483
0,30,150,60,13.0,0.514992445222234
300,30,10,10,1.0,0.51932353955289
300,30,10,10,3.0,0.5160074175197142
300,30,10,10,5.0,0.5334867287980897
300,30,10,10,7.0,0.5212938419023255
300,30,10,10,9.0,0.5398686182925942
300,30,10,10,11.0,0.5382717665422982
300,30,10,10,13.0,0.5505389762395636
300,30,100,60,1.0,0.4090642380650324
300,30,100,60,3.0,0.4086627540346904
300,30,100,60,5.0,0.4232573780859139
300,30,100,60,7.0,0.4216268202082862
300,30,100,60,9.0,0.4248902198045691
300,30,100,60,11.0,0.4298026024789758
