seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first900_10s_window10_10Hz.pkl,0.6558390022675737,0.7160563116785932,0.3441704071715688,0.6094260011145609,0.8679138321995464,0.4437641723356009,0.7706241386099626,0.5,7655,4906,3914,1165,17640
7467074,all_coloc_first300_10s_window10_20Hz.pkl,0.6479437229437229,0.7056907626888628,0.3216922013062996,0.6062490284470698,0.8441558441558441,0.4517316017316017,0.7434983968649804,0.5,3900,2533,2087,720,9240
7467074,all_coloc_first300_10s_window1_20Hz.pkl,0.6769392033542977,0.7038816295157571,0.3598870951619248,0.6496984746363959,0.7679245283018868,0.5859538784067087,0.7162993336750384,0.5,3663,1975,2795,1107,9540
7467074,all_coloc_first300_10s_window150_20Hz.pkl,0.5302742616033755,0.6753663337464461,0.13506172481727804,0.5159852957558204,0.9772151898734177,0.08333333333333333,0.7852882703777336,0.5,4632,4345,395,108,9480
7467074,all_coloc_first300_20s_window100_10Hz.pkl,0.5489451476793249,0.6845677190911773,0.1917777195668398,0.5263157894736842,0.9789029535864979,0.1189873417721519,0.8493975903614458,0.5,2320,2088,282,50,4740
7467074,all_coloc_first900_10s_window1_10Hz.pkl,0.6781590413943355,0.7157904862680968,0.36950984802567194,0.640857807251744,0.8105664488017429,0.545751633986928,0.7423321973625723,0.5,7441,4170,5010,1739,18360
7467074,all_coloc_first300_20s_window50_10Hz.pkl,0.6164502164502165,0.7109298531810767,0.3077553424155953,0.5704188481675393,0.9432900432900433,0.2896103896103896,0.83625,0.5,2179,1641,669,131,4620
7467074,all_coloc_first900_5s_window1_20Hz.pkl,0.5982298474945533,0.6754800818283804,0.2234027536221973,0.5665473598760193,0.8362745098039216,0.36018518518518516,0.6874935024430814,0.5,15354,11747,6613,3006,36720
7467074,all_coloc_first900_5s_window5_20Hz.pkl,0.5919501133786849,0.6829074889867841,0.2245237019973605,0.5584293948126802,0.8787981859410431,0.3051020408163265,0.7156914893617021,0.5,15502,12258,5382,2138,35280
7467074,all_coloc_first300_20s_window10_10Hz.pkl,0.7906926406926407,0.7975716977182332,0.5827327454024533,0.7721929468990677,0.8246753246753247,0.7567099567099567,0.8118903855085927,0.5,1905,562,1748,405,4620
7467074,all_coloc_first300_20s_window5_10Hz.pkl,0.7982683982683982,0.8019549511262218,0.5969506360275437,0.7875626043405676,0.8168831168831169,0.7796536796536796,0.8098021582733813,0.5,1887,509,1801,423,4620
7467074,all_coloc_first300_20s_window150_10Hz.pkl,0.5392405063291139,0.6798592788038699,0.16426276256722772,0.52088948787062,0.9784810126582278,0.1,0.8229166666666666,0.5,2319,2133,237,51,4740
7467074,all_coloc_first300_5s_window1_40Hz.pkl,0.5959643605870021,0.6671272507448508,0.21231449550808768,0.5672222630149056,0.809748427672956,0.3821802935010482,0.6676432887749496,0.5,7725,5894,3646,1815,19080
7467074,all_coloc_first300_20s_window1_10Hz.pkl,0.8071278825995807,0.8079331941544885,0.61427736378794,0.8045738045738046,0.8113207547169812,0.8029350104821803,0.8097251585623678,0.5,1935,470,1915,450,4770
7467074,all_coloc_first300_5s_window5_40Hz.pkl,0.5851190476190476,0.6787614698118741,0.20953259296713797,0.5537704245573255,0.8766233766233766,0.2936147186147186,0.7041266545548923,0.5,8100,6527,2713,1140,18480
7467074,all_coloc_first600_10s_window10_20Hz.pkl,0.6579573934837093,0.7108733647582226,0.33947463977479914,0.6156315934317953,0.8409774436090226,0.474937343358396,0.7491599130262898,0.5,6711,4190,3790,1269,15960
7467074,all_coloc_first600_10s_window1_20Hz.pkl,0.6776041666666667,0.6946225949679329,0.35743547519142693,0.6597938144329897,0.7333333333333333,0.621875,0.6998827667057445,0.5,5632,2904,4776,2048,15360
7467074,all_coloc_first300_5s_window100_40Hz.pkl,0.5262130801687763,0.6726192645504574,0.11721907090196204,0.5138370733337045,0.9734177215189873,0.0790084388185654,0.7482517482517482,0.5,9228,8731,749,252,18960
7467074,all_coloc_first300_5s_window10_40Hz.pkl,0.5625541125541126,0.6798162230671736,0.183765958039207,0.5361069465267366,0.9287878787878788,0.1963203463203463,0.7338187702265372,0.5,8582,7426,1814,658,18480
7467074,all_coloc_first300_5s_window150_40Hz.pkl,0.5255801687763713,0.6722535981053015,0.11471404328598157,0.5134984692457556,0.9731012658227848,0.07805907172995781,0.7437185929648241,0.5,9225,8740,740,255,18960
7467074,all_coloc_first600_10s_window150_20Hz.pkl,0.5234335839598997,0.6736182629591486,0.1198000426649793,0.5122030801357348,0.9835839598997493,0.06328320802005012,0.7940251572327044,0.5,7849,7475,505,131,15960
7467074,all_coloc_first600_20s_window10_10Hz.pkl,0.7989974937343358,0.8016815034619189,0.5982141710354753,0.7911176183504148,0.812531328320802,0.7854636591478696,0.8073158165893869,0.5,3242,856,3134,748,7980
7467074,all_coloc_first600_20s_window150_10Hz.pkl,0.5390977443609023,0.6822736696613684,0.1804679412181087,0.5205641972053783,0.9897243107769423,0.08847117794486216,0.8959390862944162,0.5,3949,3637,353,41,7980
7467074,all_coloc_first300_5s_window50_40Hz.pkl,0.5250541125541126,0.6716054925730535,0.11110886513859312,0.5132384056727854,0.9713203463203464,0.07878787878787878,0.7331319234642497,0.5,8975,8512,728,265,18480
7467074,all_coloc_first900_5s_window50_20Hz.pkl,0.5248866213151927,0.6733190411225882,0.11925044811634412,0.513038313038313,0.9792517006802721,0.07052154195011338,0.7726708074534161,0.5,17274,16396,1244,366,35280
7467074,all_coloc_first900_5s_window10_20Hz.pkl,0.5678571428571428,0.6819243928899273,0.19475873703783383,0.5395153835996302,0.9264739229024943,0.20924036281179137,0.7399759422614274,0.5,16343,13949,3691,1297,35280
7467074,all_coloc_first600_10s_window100_20Hz.pkl,0.5231829573934837,0.6738664609582583,0.12129828033503312,0.5120489774651557,0.9852130325814537,0.061152882205513785,0.8052805280528053,0.5,7862,7492,488,118,15960
7467074,all_coloc_first600_20s_window1_10Hz.pkl,0.7872395833333333,0.7807300053676866,0.5754944837328938,0.8053709856035437,0.7575520833333333,0.8169270833333333,0.7711406096361848,0.5,2909,703,3137,931,7680
7467074,all_coloc_first600_20s_window100_10Hz.pkl,0.5444862155388471,0.6846534223995836,0.1942796141672401,0.523550484277564,0.9889724310776943,0.1,0.9006772009029346,0.5,3946,3591,399,44,7980
7467074,all_coloc_first600_20s_window50_10Hz.pkl,0.6164160401002506,0.7146452875920575,0.32103092933609056,0.5689476027905596,0.9606516290726818,0.2721804511278195,0.8736926790024135,0.5,3833,2904,1086,157,7980
7467074,all_coloc_first60_10s_window10_20Hz.pkl,0.6213541666666667,0.6928601605407689,0.27425224399122067,0.5828002842928216,0.8541666666666666,0.3885416666666667,0.7270955165692008,0.5,820,587,373,140,1920
7467074,all_coloc_first600_20s_window5_10Hz.pkl,0.8025062656641604,0.8015613195668597,0.6050399714050444,0.805414979757085,0.7977443609022556,0.8072681704260651,0.7996524329692155,0.5,3183,769,3221,807,7980
7467074,all_coloc_first60_10s_window1_20Hz.pkl,0.6143984220907298,0.6573181419807187,0.23633147307724456,0.5914826498422713,0.7396449704142012,0.4891518737672584,0.6526315789473685,0.5,750,518,496,264,2028
7467074,all_coloc_first60_10s_window50_20Hz.pkl,0.540625,0.6802030456852792,0.16654049212337016,0.5216907675194661,0.9770833333333333,0.10416666666666667,0.819672131147541,0.5,938,860,100,22,1920
7467074,all_coloc_first600_10s_window50_20Hz.pkl,0.5277568922305764,0.6742165550032418,0.12683170061053056,0.5146156384031673,0.9773182957393484,0.07819548872180451,0.7751552795031056,0.5,7799,7356,624,181,15960
7467074,all_coloc_first600_5s_window100_40Hz.pkl,0.5229323308270677,0.6733030120998884,0.11741458456931493,0.5119404932793945,0.9832080200501253,0.06265664160401002,0.7886435331230284,0.5,15692,14960,1000,268,31920
7467074,all_coloc_first60_10s_window150_20Hz.pkl,0.5313131313131313,0.6727785613540197,0.12465894352838795,0.5167930660888408,0.9636363636363636,0.09898989898989899,0.7313432835820896,0.5,954,892,98,36,1980
7467074,all_coloc_first600_10s_window5_20Hz.pkl,0.6893483709273183,0.7180391264786169,0.38679107111005595,0.6573302790503956,0.7911027568922305,0.587593984962406,0.737728130899937,0.5,6313,3291,4689,1667,15960
7467074,all_coloc_first600_5s_window150_40Hz.pkl,0.5226503759398496,0.6731590124198288,0.11627912667232064,0.5117909912260674,0.9831453634085213,0.06215538847117794,0.7866772402854877,0.5,15691,14968,992,269,31920
7467074,all_coloc_first600_5s_window1_40Hz.pkl,0.5936848958333333,0.6664350614644575,0.20822318708153328,0.5652311876699909,0.8117838541666667,0.3755859375,0.6661662817551963,0.5,12469,9591,5769,2891,30720
7467074,all_coloc_first60_20s_window10_10Hz.pkl,0.7479166666666667,0.7729831144465291,0.5083845549625601,0.7030716723549488,0.8583333333333333,0.6375,0.8181818181818182,0.5,412,174,306,68,960
7467074,all_coloc_first60_10s_window100_20Hz.pkl,0.5262626262626262,0.6704146170063247,0.10839356871932389,0.5140086206896551,0.9636363636363636,0.08888888888888889,0.7096774193548387,0.5,954,902,88,36,1980
7467074,all_coloc_first60_20s_window100_10Hz.pkl,0.5272727272727272,0.674547983310153,0.1282504769323479,0.5143160127253447,0.9797979797979798,0.07474747474747474,0.7872340425531915,0.5,485,458,37,10,990
7467074,all_coloc_first60_20s_window150_10Hz.pkl,0.5323232323232323,0.6782487838776928,0.1535624616375075,0.5169491525423728,0.9858585858585859,0.07878787878787878,0.8478260869565217,0.5,488,456,39,7,990
7467074,all_coloc_first60_20s_window5_10Hz.pkl,0.7510416666666667,0.7717287488061128,0.5105393697820346,0.7125220458553791,0.8416666666666667,0.6604166666666667,0.806615776081425,0.5,404,163,317,76,960
7467074,all_coloc_first60_5s_window5_40Hz.pkl,0.5825520833333333,0.6674963700477079,0.19206693310408732,0.5546363322992072,0.8380208333333333,0.32708333333333334,0.6687965921192758,0.5,1609,1292,628,311,3840
7467074,all_coloc_first60_10s_window5_20Hz.pkl,0.6479166666666667,0.699020480854853,0.31452359196554674,0.6104199066874028,0.8177083333333334,0.478125,0.7239747634069401,0.5,785,501,459,175,1920
7467074,all_coloc_first60_20s_window1_10Hz.pkl,0.6982248520710059,0.71875,0.4007412449602187,0.6729776247848537,0.7712031558185405,0.6252465483234714,0.7321016166281755,0.5,391,190,317,116,1014
7467074,all_coloc_first60_20s_window50_10Hz.pkl,0.5833333333333334,0.698340874811463,0.25760386800263846,0.5472813238770685,0.9645833333333333,0.20208333333333334,0.8508771929824561,0.5,463,383,97,17,960
